assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
130103061,Ara severus,22685577,,8540000,,,,,,800,U,,,12.7,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130103512,Pyrrhura molinae,22685820,,1290000,,,,,,2600,U,,,6,Altitudinal Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130103839,Brotogeris chiriri,22685963,,5670000,,,,,,1560,U,,,5,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130104180,Touit dilectissimus,22686021,,860000,,,,,800,1700,U,,,5,Altitudinal Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130104593,Pionopsitta pileata,22686090,,1650000,,,,,,2100,U,,,5.8,Nomadic,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130105673,Cypseloides fumigatus,22686453,,2930000,,,,,500,2100,U,,,8,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130107375,Streptoprocne biscutata,22686479,,2950000,,,,,,2500,U,,,7.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130107820,Collocalia troglodytes,22686504,,888000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130108054,Aerodramus infuscatus,22686522,,931000,,,,,,2500,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130108430,Aerodramus salangana,22686558,,2890000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130108718,Zoonavena grandidieri,22686638,,928000,,,,,,1750,U,,,7.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130108988,Telacanthura ussheri,22686652,,14400000,,,,,,2200,U,,,8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130109598,Neafrapus boehmi,22686672,,5370000,,,,,,1300,U,,,8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130110003,Tachornis furcata,22686747,,56400,,,,,,,U,,,7.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130110767,Apus barbatus,22686819,,14300000,,,,,,2400,,,,12.5,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130111276,Apus balstoni,22686839,,928000,,,,,,,U,,,12.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130111635,Apus batesi,22686887,,1130000,,,,,500,1500,U,,,12.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130112154,Hemiprocne coronata,22686891,,8210000,,,,,,1400,U,,,7.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130113277,Phaethornis superciliosus,22686940,,3030000,,,,,,1400,,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130113729,Phaethornis malaris,22686946,,10300000,,,,,,1650,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130114182,Phaethornis eurynome,22686949,,1690000,,,,,100,2250,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130114646,Phaethornis hispidus,22686952,,5330000,,,,,,1200,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130116071,Phaethornis augusti,22686973,,1370000,,,,,,3500,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130116474,Phaethornis subochraceus,22686979,,554000,,,,,150,800,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130116856,Phaethornis nattereri,22686982,,1770000,,,,,,500,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130117234,Phaethornis idaliae,22687010,,193000,,,,,,500,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130118659,Avocettula recurvirostris,22687146,,5000000,,,,,,500,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130119414,Lophornis ornatus,22687181,,1310000,,,,,100,1000,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130119803,Discosura langsdorffi,22687259,,5990000,,,,,,800,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130120316,Discosura conversii,22687275,,795000,,,,,700,1000,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130121189,Leucippus fallax,22687491,,239000,,,,,,550,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130121525,Lampornis sybillae,22687676,,60200,,,,,1000,2400,U,,,4.5,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130121925,Heliodoxa leadbeateri,22687743,,3510000,,,,,400,2400,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130122269,Boissonneaua jardini,22687874,,35400,,,,,350,2200,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130122695,Urosticte benjamini,22687962,,35600,,,,,700,1600,U,,,4.2,Altitudinal Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130122980,Heliothryx barroti,22688108,,2200000,,,,,,1300,,,,4.2,Not a Migrant,,No,,2008,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130124235,Heliomaster furcifer,22688144,,4040000,,,,,,1000,U,,,4.2,Full Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130124606,Tauraco livingstonii,22688331,,2250000,,,,,,2500,U,,,3.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130124892,Tauraco corythaix,22688335,,497000,,,,,,1800,U,,,3.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130125187,Tauraco macrorhynchus,22688350,,2900000,,,,,,1600,U,,,3.3,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130155259,Otus brookii,22688703,,1430000,,,,,1200,2400,U,,,3.7,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130155655,Megascops watsonii,22688856,,7600000,,,,,,800,U,,,7,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130156069,Bubo nipalensis,22688970,,8530000,,,,,300,3000,U,,,11.6,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130156693,Bubo leucostictus,22688996,,5220000,,,,,,,U,,,11.6,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130157883,Ketupa flavipes,22689017,,7720000,,,,,,1500,U,,,5.7,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130158217,Scotopelia peli,22689032,,18500000,,,,,,1700,U,,,6.1,Not a Migrant,,No,,,Yes,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
130158713,Scotopelia bouvieri,22689048,,4090000,,,,,,,U,,,6.1,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130159025,Ciccaba nigrolineata,22689133,,4900000,,,,,,1500,,,,9.6,Not a Migrant,,No,,2008,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130160167,Ciccaba albitarsis,22689154,,3140000,,,,,1700,3700,U,,,9.6,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130160501,Lophostrix cristata,22689177,,10200000,,,,,,1900,,,,5.7,Not a Migrant,,No,,2008,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130161018,Pulsatrix perspicillata,22689180,,18200000,,,,,,1000,,,,5.7,Not a Migrant,,No,,2008,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130161594,Pulsatrix melanota,22689183,,1190000,,,,,600,1600,U,,,5.7,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130162020,Pulsatrix koeniswaldiana,22689186,,1040000,,,,,,1500,U,,,5.7,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130162570,Glaucidium hardyi,22689234,,6100000,,,,,,800,U,,,3.8,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130162980,Glaucidium minutissimum,22689240,,1460000,,,,,,1100,,,,3.8,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130163557,Glaucidium castaneum,22689295,,109000,,,,,1000,1700,U,,,3.8,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130164063,Ninox variegata,22689475,,28000,,,,,,,U,,,4.1,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130164463,Asio madagascariensis,22689517,,689000,,,,,,1600,U,,,7.2,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130166032,Aegotheles crinifrons,22689546,,50500,,,,,,1800,U,,,5.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130166556,Batrachostomus hodgsoni,22689607,,1190000,,,,,300,1900,U,,,7.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130167550,Antrostomus cubanensis,22689786,,223000,,,,,,2000,,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130168884,Nyctipolus hirundinaceus,22689868,,915000,,,,,,,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130169710,Columba unicincta,22690127,,6070000,,,,,,1600,U,,,5.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130170379,Patagioenas plumbea,22690321,,12700000,,,,,,2100,U,,,6.6,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130171265,Patagioenas goodsoni,22690340,,162000,,,,,,1000,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130171613,Columba delegorguei,22690359,,2450000,,,,,,2800,U,,,5.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130171997,Streptopelia tranquebarica,22690493,,18300000,,,,,,1300,U,,,5.3,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130172984,Columbina buckleyi,22690789,,185000,,,,,,900,U,,,4.3,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130173662,Leptotila rufaxilla,22690877,,14300000,,,,,,2200,,,,4.2,Not a Migrant,,No,,2008,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130174108,Leptotila pallida,22690886,,212000,,,,,,800,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130175499,Zentrygon linearis,22690946,,925000,,,,,,2500,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130176182,Gallicolumba rufigula,22691009,,1350000,,,,,,1000,U,,,6.6,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130176506,Gallicolumba tristigmata,22691014,,426000,,,,,,2000,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130176838,Treron olax,22691132,,3490000,,,,,,1400,U,,,4.2,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130177198,Treron curvirostra,22691160,,9970000,,,,,,1500,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130177627,Treron apicauda,22691252,,3220000,,,,,,1800,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130178054,Ramphiculus occipitalis,22691327,,654000,,,,,,1800,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130178401,Ramphiculus leclancheri,22691346,,1250000,,,,,,700,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130178822,Megaloprepia formosa,22691362,,57400,,,,,180,2150,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
130179330,Ducula forsteni,22691617,,459000,,,,,150,2200,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130179720,Ducula radiata,22691629,,376000,,,,,200,2400,U,,,6.6,Nomadic,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130180109,Ducula pistrinaria,22691694,,1170000,,,,,,600,U,,,6.6,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130180626,Ducula melanochroa,22691765,,138000,,,,,150,1850,U,,,6.6,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130181069,Ducula luctuosa,22691807,,525000,,,,,,475,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130181485,Cryptophaps poecilorrhoa,22691847,,336000,,,,,950,2300,U,,,6.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130184896,Houbaropsis bengalensis,22692015,,1550000,,,,,0,,250-999,,,10.3,Full Migrant,2-100,No,,2016,Yes,Yes,No,Yes,No,Yes,Yes,,,Yes,No,"Yes, over entire range",
130186218,Tringa solitaria,22693239,,9810000,,,Congregatory (and dispersive),,,,,,,5.7,Full Migrant,,No,,2005,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
130187384,Calherodius leuconotus,22697226,,20900000,,,Congregatory (and dispersive),,,,,,,6.7,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
130187930,Cochlearius cochlearius,22697250,,18600000,,,Congregatory (and dispersive),,,800,,,,6.7,Not a Migrant,,No,,2008,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130188356,Tigrisoma mexicanum,22697259,,3200000,,,Congregatory (and dispersive),,,1000,,,,7.4,Not a Migrant,,No,,2008,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
130188990,Tigriornis leucolopha,22697277,,6130000,,,,,,,,,,7.4,Not a Migrant,,No,,2006,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130189528,Bostrychia rara,22697484,,4730000,,,Congregatory (and dispersive),,,,,,,10.1,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
130437059,Eurostopodus exul,22726340,,,,,,,,,1-49,,,5.4,Full Migrant,,No,,2014,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
130519228,Pternistis ochropectus,22678869,1,1400,,,,,700,1500,200-500,,,3.9,Not a Migrant,2,Yes,,2009,No,Yes,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
130649157,Lophornis brachylophus,22687196,,70,,,,,900,1800,250-999,,1,4.2,Not a Migrant,1,No,,2000,Yes,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
130697270,Anas laysanensis,22680203,,2,,,,,0,,500-680,,2,6.5,Not a Migrant,2,Yes,,2010,Yes,No,Yes,No,Yes,No,No,,,Yes,Yes,"Yes, over entire range",
130886700,Lathamus discolor,22685219,,21500,,,Congregatory (and dispersive),,0,,1000-2499,,11-100,5.4,Full Migrant,1,No,,2011,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
130890144,Cyanoramphus malherbi,22724562,,118000,,,,,0,1300,50-249,,7,4.6,Not a Migrant,7,Yes,,2013,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,Yes,"Yes, over part of range",
130894893,Neophema chrysogaster,22685203,30,12800,,,Congregatory (and dispersive),,,,20-25,,1,4.9,Full Migrant,1,Yes,,2016,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,No,"Yes, over entire range",
130895601,Geronticus eremita,22697488,,203000,,,Congregatory (and dispersive),,0,1400,200-249,,2-5,8,Full Migrant,2,Yes,,2006,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,"Yes, over entire range",
131104915,Bubo shelleyi,22688980,,3450000,,,,,,,1500-7000,,,11.6,Not a Migrant,,No,,2007,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131106939,Nothoprocta taczanowskii,22678246,,74200,,,,,2700,4000,1500-7000,,6-10,6.8,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131111201,Numenius tenuirostris,22693185,,303000,,,Congregatory (and dispersive),,,,1-49,,,9.9,Full Migrant,1,No,,2012,Yes,No,Yes,Yes,No,Yes,Yes,,,Yes,No,"Yes, over entire range",
131116322,Leucocarbo onslowi,22696861,1,8600,,,,,,,710,,2,8.7,Not a Migrant,1,Yes,,2011,No,No,Yes,No,No,No,No,,,No,No,"Yes, over part of range",
131118818,Thalasseus bernsteini,22694585,6,114000,,,Congregatory (and dispersive),,0,,30-49,,4,11,Full Migrant,1,Yes,,2013,No,No,Yes,Yes,No,No,Yes,,,Yes,No,"Yes, over entire range",
131123580,Eupherusa cyanophrys,22687635,2070,7400,,,,,1300,2500,600-1700,,2,4.2,Not a Migrant,1,No,,2000,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131278894,Ramphastos dicolorus,22682129,,1730000,,,,,100,1500,U,,,11.5,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131279378,Psilopogon duvaucelii,22726136,,3160000,,,,,,1200,U,,,8.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131279943,Coracopsis vasa,22685261,,928000,,,,,,1000,U,,,13.8,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131286087,Nothura minor,22678280,,874000,,,,,200,1000,2500-9999,,13,6.8,Not a Migrant,2-100,No,,2000,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131330745,Celeus obrieni,22731646,,861000,,,,,,,6000,,11-100,5,Not a Migrant,1,No,,2016,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131333951,Ptilinopus huttoni,22691470,,30,,,,,40,450,50-249,,2-5,3.2,Not a Migrant,1,Yes,,2017,No,No,No,No,No,No,No,,,No,Yes,"Yes, over entire range",
131358580,Phaethornis aethopygus,22736463,,272000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,,No,,,,No,,,
131365116,Belocercus longicaudus,22685513,,4300000,,,,,,300,U,,,7.5,Nomadic,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131379965,Laterallus levraudi,22692340,,124000,,,,,,1400,1000-2499,,25,3.7,Not a Migrant,1,No,,2017,No,Yes,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131388042,Ptilinopus chrysogaster,60760066,,3800,,,,,0,450,1000-2499,,2-5,3.2,Not a Migrant,4-5,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131390783,Melanerpes erythrocephalus,22680810,,4680000,,,,,,,,,,5.2,Full Migrant,,No,,2004,No,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
131394455,Corythornis thomensis,22683099,,970,,,,,,1250,,,,4.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131447454,Penelope albipennis,22678382,,4400,,,,,300,1385,200,,6-10,5.7,Not a Migrant,2,No,,2015,Yes,Yes,Yes,Yes,Yes,No,Yes,,Yes,Yes,No,"Yes, over entire range",
131455480,Corythornis nais,22683106,,200,,,,,0,,,,,4.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131457007,Zoonavena thomensis,22686643,,4300,,,,,,1500,U,,,7.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131460770,Otus hartlaubi,22688620,,430,,,,,0,1500,250-999,,1,3.7,Not a Migrant,1,No,,2000,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131473808,Eupherusa ridgwayi,22687383,,34200,,,,,250,1200,6000-15000,,6-10,4.2,Not a Migrant,1,No,,2000,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131514381,Pternistis harwoodi,22678815,,50100,,,,,1200,2600,6000-15000,,6-10,3.9,Not a Migrant,,No,,2000,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
131515698,Temnotrogon roseigaster,22682751,6666,50600,,,,,500,3000,U,,,7.3,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131519956,Ortalis erythroptera,22678318,,134000,,,,,0,1850,1500-7000,,11-100,5.7,Not a Migrant,2-100,No,,2007,No,Yes,Yes,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
131575575,Augastes scutatus,22688090,,111000,,,,,900,2000,U,,,4.2,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131612478,Tachybaptus pelzelnii,22696565,,689000,,,Congregatory (and dispersive),,0,2000,1000-2499,,11-100,5.4,Not a Migrant,1,No,,2018,No,No,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
131749282,Pavo muticus,22679440,,4590000,,,,,0,2100,10000-19999,,11-100,6.1,Not a Migrant,2-100,No,,2009,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,No,No,"Yes, over entire range",
131759460,Egretta sacra,22696980,,88800000,,,Congregatory (and dispersive),,,,,,,6.6,Full Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
131792415,Chaetura pelagica,22686709,,5380000,,,,,,3200,7700000,,,5.35,Full Migrant,,No,,2016,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
131795740,Tympanuchus pallidicinctus,22679519,,237000,,,,,,,,,,5.5,Not a Migrant,,No,,2015,No,No,Yes,No,No,Yes,No,,,No,No,"Yes, over entire range",
131854908,Pampusana sanctaecrucis,22691047,1300,17200,,,,,60,1000,218-1070,,2,6.6,Not a Migrant,2,No,,2018,No,No,No,Yes,No,No,No,,,No,Yes,"Yes, over part of range",
131864114,Pternistis atrifrons,22728235,456,2000,,,,,1100,2225,1000-2499,,2-5,3.9,Not a Migrant,,No,,2014,No,No,No,Unknown,No,No,No,,,No,No,"Yes, over entire range",
131871758,Anorrhinus austeni,22731941,,1650000,,,,,,1800,U,,,11.1,Not a Migrant,,No,,,Yes,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131873750,Perdicula asiatica,22678997,,3330000,,,,,,1200,U,,,3.9,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131873938,Syrmaticus reevesii,22679346,,983000,,,,,400,2600,2500-9999,,11-100,5,Not a Migrant,2-100,No,,2000,No,Yes,Yes,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
131874282,Chrysolophus pictus,22679355,,1010000,,,,,,,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131874469,Eolophus roseicapilla,22684758,,10100000,,,,,,,U,,,12.1,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131875130,Agapornis canus,22685326,,689000,,,,,,1500,U,,,5.1,Not a Migrant,,No,,,Yes,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131875659,Hypotaenidia torquata,22692418,,2660000,,,,,,1000,U,,,3.4,Not a Migrant,,No,,,No,No,No,No,No,Yes,No,,,No,No,"Yes, over entire range",
131876252,Pterocles orientalis,22693002,,14700000,,,,,,,130000-259999,,,5.6,Full Migrant,,No,,2012,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131876706,Anarhynchus frontalis,22693928,,23000,,,Congregatory (and dispersive),,,600,3000-3300,,11-100,7.6,Full Migrant,2-100,No,,2003,No,No,No,No,No,No,No,,,Yes,Yes,"Yes, over part of range",
131879320,Pterodroma magentae,22698049,2,1850000,,,Congregatory (and dispersive),,,,80-100,,1,19.5,Full Migrant,1,Yes,,2012,No,No,No,Yes,No,Yes,No,,,Yes,Yes,"Yes, over part of range",
131902050,Casuarius casuarius,22678108,,1980000,,,,,,1400,20000-49999,,,12.5,Not a Migrant,,No,,2016,No,No,Yes,Yes,No,Yes,Yes,,,No,No,"Yes, over part of range",
131902466,Dromaius novaehollandiae,22678117,,8850000,,,,,,1600,630000-725000,,,10.5,Nomadic,,No,,2009,No,No,Yes,No,No,No,No,,,No,No,"Yes, over entire range",
131902671,Alectura lathami,22678551,,1860000,,,,,,,,,,13.5,Not a Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
131903818,Francolinus francolinus,22678719,,11100000,,,,,,2500,300000-849999,,,3.9,Not a Migrant,,No,,2012,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
131904182,Ortygornis pondicerianus,22678728,,6180000,,,,,,,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
131904485,Coturnix coturnix,22678944,,64600000,,,,,,1000,15000000-35000000,,,2.8,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
131905483,Gallus varius,22679213,,585000,,,,,,2000,U,,,5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
