Order,Family,Genus,Species,animal,BiogeographicRange,ResearchEffort,DietBreadth,BodyMass,MigratoryBehavior,HabitatBreadth,GenerationLength,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB
CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,Amazilia_castaneiventris,Amazilia_castaneiventris,South-America,4,2,5,1,1.980553626,3.4,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,YES
CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,Amazilia_cupreicauda,Amazilia_viridigaster,South-America,0,2,3.74,1,3.215197847,3.4,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,Amazilia_lactea,Amazilia_lactea,South-America,6,2,4.6,1,2.99172642,3.4,0,1,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,Amazilia_luciae,Amazilia_luciae,Central-America,2,2,4.78,1,1.580736544,3.4,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,0,YES
CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,Amazilia_viridigaster,Amazilia_viridigaster,South-America,1,2,3.74,1,3.215197847,3.4,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_agilis,Amazona_agilis,Caribbean,10,2,213,1,1.943781776,12.3,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,1,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_amazonica,Amazona_amazonica,several,47,1,370,1,5.235226808,12.3,0,1,1,1,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_auropalliata,Amazona_auropalliata,several,25,2,476.94,1,2.567753884,12.3,0,0,1,1,0,1,1,0,Endangered,4,decreasing,1,1,1,1,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_autumnalis,Amazona_autumnalis,several,44,1,416,1,2.530944024,12.3,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_bodini,Amazona_festiva,South-America,0,2,430,1,1.781703691,12.3,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_collaria,Amazona_collaria,Caribbean,7,2,187,1,2.822721499,12.3,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,1,YES
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_diadema,Amazona_autumnalis,several,0,1,416,1,2.530944024,12.3,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_farinosa,Amazona_farinosa,several,16,2,625.99,1,1.8705615,12.3,0,0,3,3,0,1,1,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_festiva,Amazona_festiva,South-America,10,2,430,1,1.781703691,12.3,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_finschi,Amazona_finschi,North-America,27,1,302,1,2.483712785,12.3,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_guatemalae,Amazona_farinosa,several,0,2,625.99,1,1.8705615,12.3,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_leucocephala,Amazona_leucocephala,Caribbean,54,2,235.34,1,3.745005612,12.3,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_lilacina,Amazona_autumnalis,several,0,1,416,1,2.530944024,12.3,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_mercenarius,Amazona_mercenaria,South-America,3,2,340,1,2.589654542,12.3,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_ochrocephala,Amazona_ochrocephala,several,83,2,476.94,1,2.578049294,12.3,0,0,2,2,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_oratrix,Amazona_oratrix,several,14,2,476.94,1,3.170709213,12.3,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_rhodocorytha,Amazona_rhodocorytha,South-America,4,1,474.34,1,1.469689958,12.3,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,YES
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_ventralis,Amazona_ventralis,Caribbean,30,1,214,1,2.781669796,12.3,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_vinacea,Amazona_vinacea,South-America,15,2,254,1,1.943781776,12.3,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Amazona,Amazona_viridigenalis,Amazona_viridigenalis,North-America,21,2,316,1,2.40293323,12.3,0,1,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,0,NO
PASSERIFORMES,PTILONORHYNCHIDAE,Amblyornis,Amblyornis_inornata,Amblyornis_inornata,Asia,0,2,124,1,0.999723604,9.2,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PTILONORHYNCHIDAE,Amblyornis,Amblyornis_macgregoriae,Amblyornis_macgregoriae,several,9,3,117.47,1,0.999723604,9.2,1,0,1,0,1,1,0,1,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PTILONORHYNCHIDAE,Amblyornis,Amblyornis_subalaris,Amblyornis_subalaris,Australasia,2,2,108.88,1,1.469689958,9.2,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,ALAUDIDAE,Ammomanes,Ammomanes_cinctura,Ammomanes_cinctura,several,2,3,18.13,1,1.906810036,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,PASSERELLIDAE,Ammospiza,Ammospiza_maritima,Ammodramus_maritimus,North-America,4,1,22.16,1,0.993103448,4,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,STURNIDAE,Ampeliceps,Ampeliceps_coronatus,Ampeliceps_coronatus,Asia,1,2,87.87,1,1.582601181,4.1,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,COTINGIDAE,Ampelioides,Ampelioides_tschudii,Ampelioides_tschudii,South-America,3,2,78.4,1,1.469689958,4.6,0,0,1,1,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,THAMNOPHILIDAE,Ampelornis,Ampelornis_griseiceps,Myrmeciza_griseiceps,South-America,0,1,15,1,1.469689958,4.8,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,NO
PASSERIFORMES,MALURIDAE,Amytornis,Amytornis_barbatus,Amytornis_barbatus,Australasia,9,2,18.39,1,1.676317743,9.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MALURIDAE,Amytornis,Amytornis_dorotheae,Amytornis_dorotheae,Australasia,11,2,23.22,1,2.209307764,9.7,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,1,NO
PASSERIFORMES,MALURIDAE,Amytornis,Amytornis_modestus,Amytornis_textilis,Australasia,0,2,23.03,1,1.872118312,9.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MALURIDAE,Amytornis,Amytornis_striatus,Amytornis_striatus,Australasia,9,2,19.64,1,1.968277311,9.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MALURIDAE,Amytornis,Amytornis_textilis,Amytornis_textilis,Australasia,11,2,23.03,1,1.872118312,9.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MALURIDAE,Amytornis,Amytornis_woodwardi,Amytornis_woodwardi,Australasia,4,3,35.05,1,1.816824966,9.7,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,YES
PASSERIFORMES,FURNARIIDAE,Anabacerthia,Anabacerthia_amaurotis,Anabacerthia_amaurotis,South-America,2,1,19.2,1,1.469689958,3.8,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,FURNARIIDAE,Anabacerthia,Anabacerthia_lichtensteini,Philydor_lichtensteini,South-America,0,1,21,1,0.999801035,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Anabacerthia,Anabacerthia_ruficaudata,Philydor_ruficaudatum,South-America,0,1,30.1,1,1.781703691,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,FURNARIIDAE,Anabazenops,Anabazenops_fuscus,Anabazenops_fuscus,South-America,3,1,39,1,1.469689958,3.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Anairetes,Anairetes_alpinus,Anairetes_alpinus,South-America,2,1,9,1,0.999723604,3.6,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,0,NO
PASSERIFORMES,PLOCEIDAE,Anaplectes,Anaplectes_jubaensis,Anaplectes_rubriceps,Africa,0,2,22.57,1,2.305002428,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_andium,Anas_andium,South-America,1,3,434,1,2.353159851,6.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_bernieri,Anas_bernieri,Africa,23,3,378.48,1,3.81865285,6.6,1,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_erythrorhyncha,Anas_erythrorhyncha,Africa,23,3,558.82,1,5.595217763,6.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,1,0,1,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_gracilis,Anas_gracilis,several,17,3,488.11,1,4.166666667,6.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_melleri,Anas_melleri,Africa,14,3,959.22,1,2.924145299,6.6,1,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_sparsa,Anas_sparsa,Africa,14,3,981.49,1,6.291127542,6.6,0,0,1,1,0,1,1,0,Least-Concern,1,decreasing,1,1,0,1,NO
ANSERIFORMES,ANATIDAE,Anas,Anas_wyvilliana,Anas_wyvilliana,North-America,7,4,843.42,1,4.477247191,6.9,1,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,YES
PICIFORMES,RAMPHASTIDAE,Andigena,Andigena_hypoglauca,Andigena_hypoglauca,South-America,2,2,312.83,1,0.999723604,11.5,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PICIFORMES,RAMPHASTIDAE,Andigena,Andigena_laminirostris,Andigena_laminirostris,South-America,3,3,311,1,1.469689958,11.5,0,0,1,1,0,1,1,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PICIFORMES,RAMPHASTIDAE,Andigena,Andigena_nigrirostris,Andigena_nigrirostris,South-America,0,2,350,1,3.225860857,11.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Androdon,Androdon_aequatorialis,Androdon_aequatorialis,several,5,2,7.3,1,1.469689958,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
ANSERIFORMES,ANHIMIDAE,Anhima,Anhima_cornuta,Anhima_cornuta,several,13,2,3150,1,3.364665912,5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
SULIFORMES,ANHINGIDAE,Anhinga,Anhinga_anhinga,Anhinga_anhinga,several,81,2,1235,1,1.578475336,8.8,0,0,1,0,1,1,0,1,Least-Concern,1,decreasing,1,0,0,0,NO
SULIFORMES,ANHINGIDAE,Anhinga,Anhinga_melanogaster,Anhinga_melanogaster,Asia,45,2,1480.06,1,4.320525292,8.8,0,0,1,0,1,1,0,1,Near-Threatened,2,decreasing,1,1,1,0,NO
SULIFORMES,ANHINGIDAE,Anhinga,Anhinga_rufa,Anhinga_rufa,several,13,2,1480.06,1,6.806382979,8.8,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,1,1,0,NO
PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus_melanogenys,Anisognathus_melanogenys,South-America,0,2,41,1,1.905206287,3.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,THRAUPIDAE,Anisognathus,Anisognathus_notabilis,Anisognathus_notabilis,South-America,2,1,39,1,0.999723604,3.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
BUCEROTIFORMES,BUCEROTIDAE,Anorrhinus,Anorrhinus_austeni,Anorrhinus_austeni,Asia,4,3,1079.5,1,1.469689958,11.1,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
BUCEROTIFORMES,BUCEROTIDAE,Anorrhinus,Anorrhinus_galeritus,Anorrhinus_galeritus,Asia,6,3,1172,1,1.469689958,9.8,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
BUCEROTIFORMES,BUCEROTIDAE,Anorrhinus,Anorrhinus_tickelli,Anorrhinus_tickelli,Asia,3,3,792.64,1,1.469689958,11.1,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PASSERIFORMES,NECTARINIIDAE,Anthobaphes,Anthobaphes_violacea,Nectarinia_violacea,Africa,2,2,9.38,1,1.872118312,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Anthocephala,Anthocephala_floriceps,Anthocephala_floriceps,South-America,1,1,4.24,1,1.8705615,4.2,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,1,YES
PASSERIFORMES,MELIPHAGIDAE,Anthochaera,Anthochaera_paradoxa,Anthochaera_paradoxa,Australasia,2,3,143.74,1,4.411365564,6.9,1,1,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MELIPHAGIDAE,Anthochaera,Anthochaera_phrygia,Xanthomyza_phrygia,Australasia,0,3,39.99,1,2.38272707,5.8,0,0,1,1,0,1,1,0,Critically-Endangered,5,decreasing,1,1,0,1,NO
PASSERIFORMES,MELIPHAGIDAE,Anthornis,Anthornis_melanura,Anthornis_melanura,Australasia,52,3,26.91,1,3.480470452,5.8,1,1,5,4,1,1,1,1,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,REMIZIDAE,Anthoscopus,Anthoscopus_caroli,Anthoscopus_caroli,Africa,3,4,6.9,1,2.203828584,3.6,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,Anthracoceros_coronatus,Anthracoceros_coronatus,Asia,8,4,806.72,1,2.107792208,9.7,0,0,1,0,1,1,0,1,Near-Threatened,2,decreasing,1,1,1,0,NO
BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,Anthracoceros_malayanus,Anthracoceros_malayanus,Asia,6,2,1050,1,1.781703691,9.2,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Anthracothorax,Anthracothorax_aurulentus,Anthracothorax_dominicus,Caribbean,0,2,5.77,1,3.141106979,4.2,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,TROCHILIDAE,Anthracothorax,Anthracothorax_viridigula,Anthracothorax_viridigula,several,0,2,7.5,1,3.116944492,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Anthreptes,Anthreptes_aurantius,Anthreptes_aurantium,Africa,0,2,9.57,1,3.712049336,5.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Anthreptes,Anthreptes_neglectus,Anthreptes_neglectus,Africa,4,4,11.83,1,2.362685415,5.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Anthreptes,Anthreptes_reichenowi,Anthreptes_reichenowi,Africa,11,2,7.32,1,2.817690526,5.7,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Anthreptes,Anthreptes_rhodolaemus,Anthreptes_rhodolaemus,Asia,0,3,13.1,1,1.632980333,5.7,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Anthreptes,Anthreptes_rubritorques,Anthreptes_rubritorques,Africa,2,3,10.7,1,3.550597744,5.7,0,0,1,1,0,1,1,0,Vulnerable,3,decreasing,1,1,0,0,YES
PASSERIFORMES,NECTARINIIDAE,Anthreptes,Anthreptes_simplex,Anthreptes_simplex,Asia,4,3,8.93,1,2.983770287,5.7,0,0,2,2,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,MOTACILLIDAE,Anthus,Anthus_crenatus,Anthus_crenatus,Africa,6,2,30.7,1,1.993133889,3.7,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,MOTACILLIDAE,Anthus,Anthus_nattereri,Anthus_nattereri,South-America,2,1,19.5,1,1.883730004,3.7,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,1,NO
PASSERIFORMES,MOTACILLIDAE,Anthus,Anthus_nilghiriensis,Anthus_nilghiriensis,Asia,0,1,22.03,1,2.777339124,3.7,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,YES
PASSERIFORMES,PIPRIDAE,Antilophia,Antilophia_bokermanni,Antilophia_bokermanni,South-America,4,2,19.8,1,1.582601181,4.4,0,0,0,0,0,0,0,0,Critically-Endangered,5,decreasing,1,1,0,0,YES
PASSERIFORMES,PIPRIDAE,Antilophia,Antilophia_galeata,Antilophia_galeata,South-America,18,2,21.48,1,2.277418503,4.4,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus,Antrostomus_noctitherus,Caprimulgus_noctitherus,Caribbean,0,1,36.1,1,2.564757457,5.6,1,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,0,1,YES
PASSERIFORMES,ICTERIDAE,Anumara,Anumara_forbesi,Curaeus_forbesi,South-America,3,2,90,1,1.967765568,4.6,0,0,0,0,0,0,0,0,Endangered,4,decreasing,1,1,1,1,YES
GALLIFORMES,PHASIANIDAE,Anurophasis,Anurophasis_monorthonyx,Anurophasis_monorthonyx,Asia,1,3,401,1,1.656424581,3.9,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
TROGONIFORMES,TROGONIDAE,Apalharpactes,Apalharpactes_reinwardtii,Apalharpactes_reinwardtii,Asia,3,2,72.82,1,1.469689958,7.3,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,NO
PASSERIFORMES,CISTICOLIDAE,Apalis,Apalis_chariessa,Apalis_chariessa,Africa,4,1,9.16,1,2.025356577,4.7,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,YES
PASSERIFORMES,CISTICOLIDAE,Apalis,Apalis_fuscigularis,Apalis_fuscigularis,Africa,0,1,11,1,0.999723604,4.7,0,0,0,0,0,0,0,0,Critically-Endangered,5,decreasing,1,1,0,1,YES
PASSERIFORMES,CISTICOLIDAE,Apalis,Apalis_karamojae,Apalis_karamojae,Africa,3,1,9.2,1,3.950631458,4.7,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,1,NO
PASSERIFORMES,CISTICOLIDAE,Apalis,Apalis_sharpii,Apalis_sharpii,Africa,2,1,8.69,1,1.654661632,4.7,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
TROGONIFORMES,TROGONIDAE,Apaloderma,Apaloderma_vittatum,Apaloderma_vittatum,Africa,5,1,55,1,2.566186107,7.3,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,TYRANNIDAE,Aphanotriccus,Aphanotriccus_audax,Aphanotriccus_audax,several,0,1,11.22,1,2.58973636,3.6,0,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,TYRANNIDAE,Aphanotriccus,Aphanotriccus_capitalis,Aphanotriccus_capitalis,Central-America,1,1,11.8,1,2.939906441,3.6,0,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,0,YES
PASSERIFORMES,ACANTHIZIDAE,Aphelocephala,Aphelocephala_leucopsis,Aphelocephala_leucopsis,Australasia,3,2,12.31,1,2.192506778,5.3,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,CORVIDAE,Aphelocoma,Aphelocoma_coerulescens,Aphelocoma_coerulescens,North-America,204,4,77.12,1,0.999505685,7.6,0,0,4,1,3,1,1,1,Vulnerable,3,decreasing,1,1,1,1,NO
PASSERIFORMES,CORVIDAE,Aphelocoma,Aphelocoma_ultramarina,Aphelocoma_ultramarina,North-America,55,5,113.33,1,1.469689958,8.9,0,0,2,2,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,CORVIDAE,Aphelocoma,Aphelocoma_unicolor,Aphelocoma_unicolor,several,3,1,124,1,1.674435411,8.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,CORVIDAE,Aphelocoma,Aphelocoma_wollweberi,Aphelocoma_ultramarina,North-America,0,5,113.33,1,1.469689958,8.9,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,STURNIDAE,Aplonis,Aplonis_brunneicapillus,Aplonis_brunneicapillus,Australasia,0,1,66.65,1,1.781703691,4.1,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,1,0,NO
PASSERIFORMES,STURNIDAE,Aplonis,Aplonis_crassa,Aplonis_crassa,Asia,0,3,59,1,1.771120835,4.1,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
PASSERIFORMES,STURNIDAE,Aplonis,Aplonis_minor,Aplonis_minor,Asia,1,2,42,1,2.12195122,4.1,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,STURNIDAE,Aplonis,Aplonis_mystacea,Aplonis_mystacea,several,2,1,68.66,1,0.999801035,4.1,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Aprosmictus,Aprosmictus_jonquillaceus,Aprosmictus_jonquillaceus,Asia,1,4,119,1,3.136350936,7.7,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,1,0,NO
STRUTHIONIFORMES,APTERYGIDAE,Apteryx,Apteryx_australis,Apteryx_australis,Australasia,108,3,2320.51,1,4.609699024,8.8,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,1,NO
STRUTHIONIFORMES,APTERYGIDAE,Apteryx,Apteryx_haastii,Apteryx_haastii,Australasia,23,1,2022.68,1,3.685354194,8.8,1,0,0,0,0,0,0,0,Vulnerable,3,decreasing,1,1,0,1,NO
CAPRIMULGIFORMES,APODIDAE,Apus,Apus_balstoni,Apus_balstoni,Africa,0,1,42.8,1,2.219830986,12.5,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
CAPRIMULGIFORMES,APODIDAE,Apus,Apus_batesi,Apus_batesi,Africa,2,1,35.46,1,3.658494376,12.5,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
ACCIPITRIFORMES,ACCIPITRIDAE,Aquila,Aquila_gurneyi,Aquila_gurneyi,several,6,1,3059.99,1,2.671419431,16.8,1,0,0,0,0,0,0,0,Near-Threatened,2,decreasing,1,1,0,0,NO
ACCIPITRIFORMES,ACCIPITRIDAE,Aquila,Aquila_rapax,Aquila_rapax,several,141,3,2236.06,1,4.039030737,16.6,0,0,4,4,0,1,1,0,Vulnerable,3,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Ara,Ara_ararauna,Ara_ararauna,several,115,3,1125,1,2.7620782,12.7,0,0,3,3,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Ara,Ara_chloropterus,Ara_chloropterus,several,4,2,1214,1,2.766609881,12.7,0,0,1,1,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Ara,Ara_macao,Ara_macao,several,82,3,1015,1,2.261727762,12.7,0,0,3,3,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PSITTACIFORMES,PSITTACIDAE,Ara,Ara_rubrogenys,Ara_rubrogenys,South-America,23,2,468,1,2.50034497,12.7,0,0,1,1,0,1,1,0,Critically-Endangered,5,decreasing,1,1,1,0,NO
PSITTACIFORMES,PSITTACIDAE,Ara,Ara_severus,Ara_severus,several,0,2,343,1,1.781703691,12.7,0,0,3,3,0,1,1,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Arachnothera,Arachnothera_affinis,Arachnothera_affinis,Asia,1,2,26.4,1,1.469689958,4.2,0,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Arachnothera,Arachnothera_chrysogenys,Arachnothera_chrysogenys,Asia,0,3,23.2,1,2.234653202,4.2,0,0,2,1,1,1,1,1,Least-Concern,1,decreasing,1,0,0,0,NO
PASSERIFORMES,NECTARINIIDAE,Arachnothera,Arachnothera_crassirostris,Arachnothera_crassirostris,Asia,0,2,16,1,2.234653202,4.2,1,0,0,0,0,0,0,0,Least-Concern,1,decreasing,1,0,0,0,NO
